chr start end
chr1 92367600 92371600
chr1 92383350 92387350
chr1 92388200 92392200
chr1 92392800 92396800
chr1 92399400 92403400
chr1 92411800 92415800
chr1 92416300 92420300
chr1 92427200 92431200
chr1 92438500 92442500
chr1 92442100 92446100
chr1 92449500 92453500
chr1 92526600 92530600
chr1 92791500 92795500
chr1 92795700 92799700
chr1 92819300 92823300
chr1 92831600 92835600
chr1 92911500 92915500
chr1 92927200 92931200
chr1 92933500 92937500
chr1 92937300 92941300
chr1 92963000 92967000
chr1 92971600 92975600
chr1 92982500 92986500
chr1 92991550 92995550
chr1 92996800 93000800
chr1 93030800 93034800
chr1 93113400 93117400
chr1 93157400 93161400
chr1 93206950 93210950
chr1 93223400 93227400
chr1 93233000 93237000
chr1 93314900 93318900
chr1 93402800 93406800
chr1 93419600 93423600
chr1 93442500 93446500
chr1 93459100 93463100
chr1 93495550 93499550
chr1 93501800 93505800
chr1 93506100 93510100
chr1 93583500 93587500
chr1 93603500 93607500
chr1 93615100 93619100
chr1 93656400 93660400
chr1 93660550 93664550
chr1 93665300 93669300
chr1 93672400 93676400
chr1 93767500 93771500
chr1 93808700 93812700
chr1 93816200 93820200
chr1 93858400 93862400
chr1 93882900 93886900
chr1 93932300 93936300
chr1 93942850 93946850
chr1 93955350 93959350
chr1 93959500 93963500
chr1 93978350 93982350
chr1 94002900 94006900
chr1 94008400 94012400
chr1 94013300 94017300
chr1 94018100 94022100
chr1 94022600 94026600
chr1 94038000 94042000
chr1 94047600 94051600
chr1 94056100 94060100
chr1 94059900 94063900
chr1 94065000 94069000
chr1 94069100 94073100
chr1 94071500 94075500
chr1 94078500 94082500
chr1 94127100 94131100
chr1 94210750 94214750
chr1 94219400 94223400
chr1 94238900 94242900
chr1 94250200 94254200
chr1 94254350 94258350
chr1 94260700 94264700
chr1 94292400 94296400
chr1 94324300 94328300
chr1 94329400 94333400
chr1 94330900 94334900
chr1 94336700 94340700
chr1 94529400 94533400
chr1 94601600 94605600
chr1 94646400 94650400
chr1 94669400 94673400
chr1 94735600 94739600
chr1 94743500 94747500
chr1 94749200 94753200
chr1 94840200 94844200
chr1 94857100 94861100
chr1 94877100 94881100
chr1 95106100 95110100
chr1 95119000 95123000
chr1 95122550 95126550
chr1 95194100 95198100
chr1 95272000 95276000
chr1 95274800 95278800
chr1 95344300 95348300
chr1 95471800 95475800
chr1 95478000 95482000
chr1 95498800 95502800
chr1 95502400 95506400
chr1 95589000 95593000
chr1 95600200 95604200
chr1 95620200 95624200
chr1 95629600 95633600
chr1 95632600 95636600
chr1 96887800 96891800
chr1 96928200 96932200
chr1 97629900 97633900
chr1 97648200 97652200
chr1 98770250 98774250
chr1 99523100 99527100
chr1 99528800 99532800
chr1 99716700 99720700
chr1 99832700 99836700
chr1 99950400 99954400
chr1 99968300 99972300
chr1 99980100 99984100
chr1 103651000 103655000
chr1 104455800 104459800
chr1 106641500 106645500
chr1 106732750 106736750
chr1 106907100 106911100
chr1 106965650 106969650
chr1 106989150 106993150
chr1 107319450 107323450
chr1 107385550 107389550
chr1 107417800 107421800
chr1 107606800 107610800
chr1 107653400 107657400
chr1 107711400 107715400
chr1 107797800 107801800
chr1 107802250 107806250
chr1 107842200 107846200
chr1 107875900 107879900
chr1 107954000 107958000
chr1 108004000 108008000
chr1 108059500 108063500
chr1 108096800 108100800
chr1 108100550 108104550
chr1 108107200 108111200
chr1 108173200 108177200
chr1 108340700 108344700
chr1 108409100 108413100
chr1 108455500 108459500
chr1 108460400 108464400
chr1 108616800 108620800
chr1 108993300 108997300
chr1 109376000 109380000
chr1 109873150 109877150
chr1 110443900 110447900
chr1 112664200 112668200
chr1 112669100 112673100
chr1 112672400 112676400
chr1 112685400 112689400
chr1 112799450 112803450
chr1 112863600 112867600
chr1 120231050 120235050
chr1 120234100 120238100
chr1 120239100 120243100
chr1 120252400 120256400
chr1 120257100 120261100
chr1 120263200 120267200
chr1 120295950 120299950
chr1 120303000 120307000
chr1 120309950 120313950
chr1 120343800 120347800
chr1 120376100 120380100
chr1 120381900 120385900
chr1 120433600 120437600
chr1 120455600 120459600
chr1 120484300 120488300
chr1 120492300 120496300
chr1 120526950 120530950
chr1 120534000 120538000
chr1 120539200 120543200
chr1 120550900 120554900
chr1 120553800 120557800
chr1 120557700 120561700
chr1 120578050 120582050
chr1 120583750 120587750
chr1 120624700 120628700
chr1 120652500 120656500
chr1 120665800 120669800
chr1 120671200 120675200
chr1 120763400 120767400
chr1 120768600 120772600
chr1 120806300 120810300
chr1 120811300 120815300
chr1 120877500 120881500
chr1 120891100 120895100
chr1 120899900 120903900
chr1 120905200 120909200
chr1 120918900 120922900
chr1 120932700 120936700
chr1 120959400 120963400
chr1 120978750 120982750
chr1 121015000 121019000
chr1 121061550 121065550
chr1 121092100 121096100
chr1 121104800 121108800
chr1 121150400 121154400
chr1 121173100 121177100
chr1 121188100 121192100
chr1 121208300 121212300
chr1 121216500 121220500
chr1 121227100 121231100
chr1 121239300 121243300
chr1 121250750 121254750
chr1 121269900 121273900
chr1 121291500 121295500
chr1 121296500 121300500
chr1 121300700 121304700
chr1 121304700 121308700
chr1 121330900 121334900
chr1 121347400 121351400
chr1 121350700 121354700
chr1 121359100 121363100
chr1 121366250 121370250
chr1 121380450 121384450
chr1 121389000 121393000
chr1 121392200 121396200
chr1 121405500 121409500
chr1 121413800 121417800
chr1 121427600 121431600
chr1 121444000 121448000
chr1 121460900 121464900
chr1 121475900 121479900
chr1 121479100 121483100
chr1 121529200 121533200
chr1 121537450 121541450
chr1 121759200 121763200
chr1 121763000 121767000
chr1 121783400 121787400
chr1 121794400 121798400
chr1 121797200 121801200
chr1 121801900 121805900
chr1 121831600 121835600
chr1 121927850 121931850
chr1 121933900 121937900
chr1 121938050 121942050
chr1 121951450 121955450
chr1 121955800 121959800
chr1 121962400 121966400
chr1 122006700 122010700
chr1 122021000 122025000
chr1 122030700 122034700
chr1 122040300 122044300
chr1 122097000 122101000
chr1 122099300 122103300
chr1 122140800 122144800
chr1 122146900 122150900
chr1 122170800 122174800
chr1 122249000 122253000
chr1 122252300 122256300
chr1 122269100 122273100
chr1 122296400 122300400
chr1 122353100 122357100
chr1 122361400 122365400
chr1 122424300 122428300
chr1 122433550 122437550
chr1 122444600 122448600
chr1 122538500 122542500
chr1 122654100 122658100
chr1 122656900 122660900
chr1 122977900 122981900
chr1 122990900 122994900
chr1 123018800 123022800
chr1 123314300 123318300
chr1 123347950 123351950
chr1 123354800 123358800
chr1 123357500 123361500
chr1 123446100 123450100
chr1 123736600 123740600
chr1 124223100 124227100
chr1 124502350 124506350
chr1 125621900 125625900
chr1 125695600 125699600
chr1 126069900 126073900
chr1 127321050 127325050
chr1 127420900 127424900
chr1 127564700 127568700
chr1 127580900 127584900
chr1 127596400 127600400
chr1 127609900 127613900
chr1 127624550 127628550
chr1 127941900 127945900
chr1 127946600 127950600
chr1 128023700 128027700
chr1 128647700 128651700
chr1 128810600 128814600
chr1 129112750 129116750
chr1 129122800 129126800
chr1 129128900 129132900
chr1 129133700 129137700
chr1 129137300 129141300
chr1 129153800 129157800
chr1 129157500 129161500
chr1 129208400 129212400
chr1 129215350 129219350
chr1 129304100 129308100
chr1 129402300 129406300
chr1 129417700 129421700
chr1 129431900 129435900
chr1 129470500 129474500
chr1 129676700 129680700
chr1 129680700 129684700
chr1 129703600 129707600
chr1 129721600 129725600
chr1 129811100 129815100
chr1 129885150 129889150
chr1 129892300 129896300
chr1 129895700 129899700
chr1 129901100 129905100
chr1 129955400 129959400
chr1 130009600 130013600
chr1 130085400 130089400
chr1 130088200 130092200
chr1 130161100 130165100
chr1 130226400 130230400
chr1 130288300 130292300
chr1 130296000 130300000
chr1 130300700 130304700
chr1 130327600 130331600
chr1 130335500 130339500
chr1 130354550 130358550
chr1 130399700 130403700
chr1 130491300 130495300
chr1 130496500 130500500
chr1 130506500 130510500
chr1 130554700 130558700
chr1 130596100 130600100
chr1 130755350 130759350
chr1 130896700 130900700
chr1 132441800 132445800
chr1 132445200 132449200
chr1 132604800 132608800
chr1 132684300 132688300
chr1 132920400 132924400
chr1 132945900 132949900
chr1 132948300 132952300
chr1 132973100 132977100
chr1 132980350 132984350
chr1 133002500 133006500
chr1 133011200 133015200
chr1 133054500 133058500
chr1 133074600 133078600
chr1 133122800 133126800
chr1 133127400 133131400
chr1 133135300 133139300
chr1 133154800 133158800
chr1 133158600 133162600
chr1 133182000 133186000
chr1 133326800 133330800
chr1 133372800 133376800
chr1 133395100 133399100
chr1 133408900 133412900
chr1 133441500 133445500
chr1 133508600 133512600
chr1 133608500 133612500
chr1 133612700 133616700
chr1 133616500 133620500
chr1 133621300 133625300
chr1 133627900 133631900
chr1 133643800 133647800
chr1 133647500 133651500
chr1 133654900 133658900
chr1 133659800 133663800
chr1 133715400 133719400
chr1 133718500 133722500
chr1 133726400 133730400
chr1 133732600 133736600
chr1 133735500 133739500
chr1 133739600 133743600
chr1 133744200 133748200
chr1 133747800 133751800
chr1 133774300 133778300
chr1 133795200 133799200
chr1 133836700 133840700
chr1 133851500 133855500
chr1 133934700 133938700
chr1 133944500 133948500
chr1 133947300 133951300
chr1 133990400 133994400
chr1 133998800 134002800
chr1 134006300 134010300
chr1 134009000 134013000
chr1 134016300 134020300
chr1 134023000 134027000
chr1 134029000 134033000
chr1 134047400 134051400
chr1 134058850 134062850
chr1 134062900 134066900
chr1 134078300 134082300
chr1 134101200 134105200
chr1 134116550 134120550
chr1 134126300 134130300
chr1 134131950 134135950
chr1 134156800 134160800
chr1 134165200 134169200
chr1 134172200 134176200
chr1 134176800 134180800
chr1 134180700 134184700
chr1 134185700 134189700
chr1 134189900 134193900
chr1 134200150 134204150
chr1 134207600 134211600
chr1 134217400 134221400
chr1 134221100 134225100
chr1 134227100 134231100
chr1 134230600 134234600
chr1 134240700 134244700
chr1 134250150 134254150
chr1 134256000 134260000
chr1 134268100 134272100
chr1 134270800 134274800
chr1 134302500 134306500
chr1 134362700 134366700
chr1 134365000 134369000
chr1 134377000 134381000
chr1 134408800 134412800
chr1 134425500 134429500
chr1 134428600 134432600
chr1 134453300 134457300
chr1 134457200 134461200
chr1 134463300 134467300
chr1 134470600 134474600
chr1 134473900 134477900
chr1 134479850 134483850
chr1 134490700 134494700
chr1 134507700 134511700
chr1 134518600 134522600
chr1 134548800 134552800
chr1 134552300 134556300
chr1 134560100 134564100
chr1 134630700 134634700
chr1 134660200 134664200
chr1 134681950 134685950
chr1 134693600 134697600
chr1 134697600 134701600
chr1 134706600 134710600
chr1 134708700 134712700
chr1 134714400 134718400
chr1 134717600 134721600
chr1 134728700 134732700
chr1 134735400 134739400
chr1 134748000 134752000
chr1 134780200 134784200
chr1 134788500 134792500
chr1 134794200 134798200
chr1 134799300 134803300
chr1 134803600 134807600
chr1 134811800 134815800
chr1 134814700 134818700
chr1 134823400 134827400
chr1 134829700 134833700
chr1 134842600 134846600
chr1 134877000 134881000
chr1 134946400 134950400
chr1 134955000 134959000
chr1 134962050 134966050
chr1 134968050 134972050
chr1 134971800 134975800
chr1 134976900 134980900
chr1 134980900 134984900
chr1 134983200 134987200
chr1 134989550 134993550
chr1 134995400 134999400
chr1 135000700 135004700
chr1 135020850 135024850
chr1 135030000 135034000
chr1 135036600 135040600
chr1 135064300 135068300
chr1 135070100 135074100
chr1 135072600 135076600
chr1 135083950 135087950
chr1 135091100 135095100
chr1 135097550 135101550
chr1 135103700 135107700
chr1 135109050 135113050
chr1 135117600 135121600
chr1 135122150 135126150
chr1 135133400 135137400
chr1 135148700 135152700
chr1 135153300 135157300
chr1 135228600 135232600
chr1 135235900 135239900
chr1 135240800 135244800
chr1 135250400 135254400
chr1 135264200 135268200
chr1 135272950 135276950
chr1 135279100 135283100
chr1 135290900 135294900
chr1 135296000 135300000
chr1 135302600 135306600
chr1 135308200 135312200
chr1 135341700 135345700
chr1 135345000 135349000
chr1 135362600 135366600
chr1 135380900 135384900
chr1 135396400 135400400
chr1 135399400 135403400
chr1 135423000 135427000
chr1 135430400 135434400
chr1 135493350 135497350
chr1 135572800 135576800
chr1 135597200 135601200
chr1 135599700 135603700
chr1 135613800 135617800
chr1 135627100 135631100
chr1 135631400 135635400
chr1 135637700 135641700
chr1 135657800 135661800
chr1 135661200 135665200
chr1 135672300 135676300
chr1 135716300 135720300
chr1 135720300 135724300
chr1 135727800 135731800
chr1 135736350 135740350
chr1 135753050 135757050
chr1 135758300 135762300
chr1 135777100 135781100
chr1 135783100 135787100
chr1 135785500 135789500
chr1 135812700 135816700
chr1 135836000 135840000
chr1 135846850 135850850
chr1 135866700 135870700
chr1 135951800 135955800
chr1 135964900 135968900
chr1 135976900 135980900
chr1 136000500 136004500
chr1 136037100 136041100
chr1 136059300 136063300
chr1 136072250 136076250
chr1 136083700 136087700
chr1 136106050 136110050
chr1 136111300 136115300
chr1 136139300 136143300
chr1 136181300 136185300
chr1 136271100 136275100
chr1 136288500 136292500
chr1 136322400 136326400
chr1 136326850 136330850
chr1 136395600 136399600
chr1 136404900 136408900
chr1 136424600 136428600
chr1 136430100 136434100
chr1 136433800 136437800
chr1 136471000 136475000
chr1 136474600 136478600
chr1 136479500 136483500
chr1 136484200 136488200
chr1 136503400 136507400
chr1 136519900 136523900
chr1 136547550 136551550
chr1 136552200 136556200
chr1 136595800 136599800
chr1 136599800 136603800
chr1 136636300 136640300
chr1 136640000 136644000
chr1 136779400 136783400
chr1 136835000 136839000
chr1 136967600 136971600
chr1 136972000 136976000
chr1 136990500 136994500
chr1 137035200 137039200
chr1 137068900 137072900
chr1 137074800 137078800
chr1 137077200 137081200
chr1 137082800 137086800
chr1 137086300 137090300
chr1 137089900 137093900
chr1 137093700 137097700
chr1 137101150 137105150
chr1 137111400 137115400
chr1 137149200 137153200
chr1 137157200 137161200
chr1 137160500 137164500
chr1 137231100 137235100
chr1 137234100 137238100
chr1 137238600 137242600
chr1 137242750 137246750
chr1 137253000 137257000
chr1 137259400 137263400
chr1 137355300 137359300
chr1 137366000 137370000
chr1 137373800 137377800
chr1 137380000 137384000
chr1 137384050 137388050
chr1 137390000 137394000
chr1 137395350 137399350
chr1 137419100 137423100
chr1 137426100 137430100
chr1 137431800 137435800
chr1 137434000 137438000
chr1 137437200 137441200
chr1 137440900 137444900
chr1 137444700 137448700
chr1 137448500 137452500
chr1 137457700 137461700
chr1 137462900 137466900
chr1 137467350 137471350
chr1 137472100 137476100
chr1 137476000 137480000
chr1 137484800 137488800
chr1 137494600 137498600
chr1 137515250 137519250
chr1 137527100 137531100
chr1 137531400 137535400
chr1 137535300 137539300
chr1 137545100 137549100
chr1 137550200 137554200
chr1 137552600 137556600
chr1 137559700 137563700
chr1 137564600 137568600
chr1 137567100 137571100
chr1 137571600 137575600
chr1 137587350 137591350
chr1 137608000 137612000
chr1 137617900 137621900
chr1 137628100 137632100
chr1 137636350 137640350
chr1 137649900 137653900
chr1 137654850 137658850
chr1 137678200 137682200
chr1 137683700 137687700
chr1 137703000 137707000
chr1 137707300 137711300
chr1 137751700 137755700
chr1 137786400 137790400
chr1 137794800 137798800
chr1 137828600 137832600
chr1 137918900 137922900
chr1 137935500 137939500
chr1 137985200 137989200
chr1 137988600 137992600
chr1 138014700 138018700
chr1 138018800 138022800
chr1 138045700 138049700
chr1 138059800 138063800
chr1 138073400 138077400
chr1 138135900 138139900
chr1 138149300 138153300
chr1 138259900 138263900
chr1 138299450 138303450
chr1 138323050 138327050
chr1 138356600 138360600
chr1 138368250 138372250
chr1 138372600 138376600
chr1 138429000 138433000
chr1 138437600 138441600
chr1 138448400 138452400
chr1 138454100 138458100
chr1 138458200 138462200
chr1 138470400 138474400
chr1 138478000 138482000
chr1 138483400 138487400
chr1 138487400 138491400
chr1 138491500 138495500
chr1 138496700 138500700
chr1 138500950 138504950
chr1 138507600 138511600
chr1 138511600 138515600
chr1 138533000 138537000
chr1 138548800 138552800
chr1 138555800 138559800
chr1 138560100 138564100
chr1 138582300 138586300
chr1 138584900 138588900
chr1 138595450 138599450
chr1 138613100 138617100
chr1 138624600 138628600
chr1 138626600 138630600
chr1 138631700 138635700
chr1 138653600 138657600
chr1 138663300 138667300
chr1 138676700 138680700
chr1 138691200 138695200
chr1 138727300 138731300
chr1 138788100 138792100
chr1 138835200 138839200
chr1 138867600 138871600
chr1 138884400 138888400
chr1 138898800 138902800
chr1 138903100 138907100
chr1 138908200 138912200
chr1 138933200 138937200
chr1 138935900 138939900
chr1 138946600 138950600
chr1 139067300 139071300
chr1 139068600 139072600
chr1 139098850 139102850
chr1 139269500 139273500
chr1 139273350 139277350
chr1 139482100 139486100
chr1 139590300 139594300
chr1 140100900 140104900
chr1 140443300 140447300
chr1 140466400 140470400
chr1 140498300 140502300
chr1 140510600 140514600
chr1 140814300 140818300
chr1 140825000 140829000
chr1 140851650 140855650
chr1 140885400 140889400
chr1 141089200 141093200
chr1 141307700 141311700
chr1 141373600 141377600
chr1 141385600 141389600
chr1 141389500 141393500
chr1 142084100 142088100
chr1 142120150 142124150
chr1 142323800 142327800
chr1 142327200 142331200
chr1 142333200 142337200
chr1 142349050 142353050
chr1 142514500 142518500
chr1 145159100 145163100
chr1 145400550 145404550
chr1 145579100 145583100
chr1 145591150 145595150
chr1 145599000 145603000
chr1 148174700 148178700
chr1 150668500 150672500
chr1 150673400 150677400
chr1 150942900 150946900
chr1 151855000 151859000
chr1 151961050 151965050
chr1 152010400 152014400
chr1 152270750 152274750
chr1 152321700 152325700
chr1 152341000 152345000
chr1 152650800 152654800
chr1 152932050 152936050
chr1 153080600 153084600
chr1 153103400 153107400
chr1 153135300 153139300
chr1 153138700 153142700
chr1 153149900 153153900
