gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_182995	chr7	125856124	125880532	2.39894926261046	+	1	chr7	125991400	125993400	7594	27609	1	67.6948915771694
NM_053014	chr10	77734307	77814445	2.47399735927996	-	1	chr10	77869300	77871300	7852	1320	1	67.6948915771694
NM_008808	chr5	139452928	139470907	2.52842101661896	-	1	chr5	139465400	139467400	8027	24225	1	67.6948915771694
NM_019661	chr11	5855834	5867783	2.79124485923371	+	1	chr11	5867400	5869400	8809	3981	1	67.6948915771694
NM_011279	chr9	96371375	96379014	2.86182366693607	-	1	chr9	96369800	96371800	8987	32860	1	67.6948915771694
NM_011279	chr9	96371375	96379014	2.86182366693607	-	1	chr9	96503500	96505500	8987	32868	1	67.6948915771694
NM_012030	chr11	115024654	115042492	2.89569091937376	+	1	chr11	114914700	114916700	9070	2164	1	67.6948915771694
NM_198167	chr17	45797125	45823167	2.90973311137478	-	1	chr17	45705700	45707700	9105	13486	1	67.6948915771694
NM_011175	chr12	103632307	103677907	2.98920602383843	-	1	chr12	103819200	103821200	9301	5900	1	67.6948915771694
NM_001159483	chr11	97888023	97891806	3.12094541525804	+	1	chr11	98017600	98019600	9576	5726	1	67.6948915771694
NM_019980	chr16	10959367	10993214	3.32000901797531	-	1	chr16	10964000	10966000	9915	11529	1	67.6948915771694
NM_011597	chr19	24168991	24299444	3.3525287101122	-	1	chr19	24174500	24176500	9958	15568	1	67.6948915771694
NM_011991	chr11	59631305	59653269	3.48433682794886	-	1	chr11	59520300	59522300	10145	4020	1	67.6948915771694
NM_011112	chr12	107022911	107077153	3.60032142713214	+	1	chr12	107026350	107028350	10285	5996	1	67.6948915771694
NM_011112	chr12	107022911	107077153	3.60032142713214	+	1	chr12	107051500	107053500	10285	5997	1	67.6948915771694
NM_001111044	chr7	106493884	106501749	3.95018739163374	-	1	chr7	106622300	106624300	10602	27266	1	67.6948915771694
NM_001085387	chr5	137170046	137176964	-2.3955406471065	+	0	chr5	137268900	137270900	1992	24165	0.983050847457627	67.5183341604709
NM_011819	chr8	73153292	73155534	-0.895983330037298	-	0	chr8	73177000	73179000	4089	30676	0.983050847457627	67.5183341604709
NM_025915	chr11	69210017	69211736	1.61932685526445	-	1	chr11	69285300	69287300	4626	4402	0.983050847457627	67.5183341604709
NM_023431	chr10	79689342	79707889	1.62419843790732	+	1	chr10	79677600	79679600	4640	1361	0.983050847457627	67.5183341604709
NM_028902	chr17	32081713	32171453	1.6466778189307	-	1	chr17	32035350	32037350	4728	13277	0.983050847457627	67.5183341604709
NM_001034964	chr19	40366529	40476800	1.69793951182389	-	1	chr19	40341750	40343750	4926	15839	0.983050847457627	67.5183341604709
NM_029649	chr11	102013860	102017721	1.85434921774113	-	1	chr11	102150300	102152300	5554	1852	0.983050847457627	67.5183341604709
NM_207652	chr14	76815627	76907566	1.93701498988408	+	1	chr14	76818000	76820000	5864	9672	0.983050847457627	67.5183341604709
NM_001081454	chr7	87534079	87550317	2.04215365940491	-	1	chr7	87491750	87493750	6271	29109	0.983050847457627	67.5183341604709
NM_001161329	chr11	107027976	107050695	2.10218958188743	-	1	chr11	106962200	106964200	6506	1991	0.983050847457627	67.5183341604709
NM_011107	chr5	115916274	115924726	2.51971862024004	+	1	chr5	115950100	115952100	8004	23499	0.983050847457627	67.5183341604709
NM_013595	chr10	79855285	79862224	2.70358692214154	-	1	chr10	79885400	79887400	8566	1373	0.983050847457627	67.5183341604709
NM_011715	chr5	38918051	38952834	2.9367091811045	-	1	chr5	38921900	38923900	9178	24992	0.983050847457627	67.5183341604709
NM_019699	chr19	10138653	10175993	2.97576423257772	-	1	chr19	10060800	10062800	9257	15350	0.983050847457627	67.5183341604709
NM_019641	chr4	134024234	134029757	3.53622931457944	+	1	chr4	134078500	134080500	10206	21530	0.983050847457627	67.5183341604709
NM_001146122	chr10	59740375	59765347	3.72164911544336	+	1	chr10	59761300	59763300	10403	867	0.983050847457627	67.5183341604709
NM_025936	chr11	35621883	35648030	3.79277314450939	-	1	chr11	35728300	35730300	10465	3200	0.983050847457627	67.5183341604709
NM_011145	chr17	28369698	28438414	1.74761250868521	+	1	chr17	28469400	28471400	5122	13031	0.915254237288136	67.4431605699743
NM_011223	chr5	115956710	116005995	1.86403206763716	+	1	chr5	115950100	115952100	5590	23499	0.966101694915254	67.273283852613
NM_025317	chr10	80727466	80729671	2.63854291161072	-	1	chr10	80815400	80817400	8391	1423	0.966101694915254	67.273283852613
NM_013836	chr15	82639054	82742564	3.02748284686681	-	1	chr15	82682050	82684050	9369	10954	0.966101694915254	67.273283852613
NM_029920	chr5	148768895	149127640	-0.772121126229779	+	0	chr5	148629700	148631700	4319	24550	0.949152542372881	66.9000372623579
NM_010139	chr4	140857154	140885293	2.28060223071189	+	1	chr4	140884100	140886100	7157	21969	0.915254237288136	66.6229196866638
NM_001083927	chr9	61220172	61266304	1.73214922858636	+	1	chr9	61097000	61099000	5061	32355	0.864406779661017	66.4123569188484
NM_021878	chr13	44826271	45016346	3.21563056470317	+	1	chr13	44893300	44895300	9745	7747	0.864406779661017	66.4123569188484
NM_001029837	chr4	149023278	149075738	-1.18141906285632	-	0	chr4	149214450	149216450	3668	22190	0.932203389830508	66.3965959170677
NM_146099	chr19	46673640	46731874	1.92198477777433	+	1	chr19	46622250	46624250	5796	16080	0.932203389830508	66.3965959170677
NM_025542	chr2	172266077	172295399	1.99575689769987	+	1	chr2	172403100	172405100	6090	17830	0.932203389830508	66.3965959170677
NM_001048058	chr11	114530094	114533645	4.00896639627151	+	1	chr11	114559700	114561700	10635	2149	0.932203389830508	66.3965959170677
NM_138581	chr15	78965084	78971681	-4.66815578020775	-	0	chr15	79053800	79055800	137	10807	0.983050847457627	66.1577475472518
NM_001160410	chr2	151907264	151921537	-2.32501681332854	+	0	chr2	151831300	151833300	2091	17060	0.983050847457627	66.1577475472518
NM_013622	chr4	131666640	131700401	-1.72134760498769	-	0	chr4	131571300	131573300	2885	21371	0.983050847457627	66.1577475472518
NM_133688	chr6	145159666	145165062	1.6104813678451	+	1	chr6	145017250	145019250	4590	26123	0.983050847457627	66.1577475472518
NM_027310	chr4	124762390	124787133	1.78091588954691	+	1	chr4	124810000	124812000	5260	21147	0.983050847457627	66.1577475472518
NM_139065	chr5	66407795	66489417	1.84363692629269	-	1	chr5	66434400	66436400	5509	25169	0.983050847457627	66.1577475472518
NM_145940	chr11	109434834	109472703	1.84557192120529	-	1	chr11	109520600	109522600	5522	2070	0.983050847457627	66.1577475472518
NM_139295	chr17	87653782	87665287	1.88009080801802	-	1	chr17	87577800	87579800	5639	14170	0.983050847457627	66.1577475472518
NM_025680	chr2	157563136	157717639	2.0832380757155	+	1	chr2	157643100	157645100	6435	17305	0.983050847457627	66.1577475472518
NM_007397	chr9	119311618	119342624	2.18714393799327	+	1	chr9	119180300	119182300	6813	31540	0.983050847457627	66.1577475472518
NM_029364	chr10	120802145	120834301	2.24658494927667	+	1	chr10	120890400	120892400	7038	219	0.983050847457627	66.1577475472518
NM_178653	chr1	181598361	181617315	2.44082413721781	+	1	chr1	181606300	181608300	7734	4927	0.983050847457627	66.1577475472518
NM_011492	chr10	79579280	79593215	2.64838511878048	+	1	chr10	79677600	79679600	8413	1361	0.983050847457627	66.1577475472518
NM_001038637	chr14	20691780	20796471	2.91309495278116	-	1	chr14	20672300	20674300	9114	8824	0.983050847457627	66.1577475472518
NM_008212	chr3	130936341	130974955	3.0073643577837	-	1	chr3	131041300	131043300	9333	19584	0.983050847457627	66.1577475472518
NM_001025388	chr4	149611432	149622982	3.38729451649316	+	1	chr4	149619600	149621600	10008	22217	0.983050847457627	66.1577475472518
NM_027231	chr15	78971796	78982197	3.52748048546111	+	1	chr15	78882000	78884000	10198	10796	0.983050847457627	66.1577475472518
NM_007614	chr9	120842517	120869624	3.72959424288786	+	1	chr9	120835400	120837400	10413	31598	0.983050847457627	66.1577475472518
NM_001159513	chr13	56174983	56236911	3.87243774583589	-	1	chr13	56227400	56229400	10540	7991	0.983050847457627	66.1577475472518
NM_023119	chr4	149611305	149622982	4.17991504050449	+	1	chr4	149619600	149621600	10739	22217	0.983050847457627	66.1577475472518
NM_011681	chr19	9158131	9162446	-2.13547870200657	-	0	chr19	9067500	9069500	2311	16458	1	66.1414844487846
NM_176973	chr6	88792551	88824038	-1.97847466392871	-	0	chr6	88929700	88931700	2532	27038	1	66.1414844487846
NM_001109975	chr18	60759859	60769758	-1.66908707266792	-	0	chr18	60868700	60870700	2968	14820	1	66.1414844487846
NM_001168693	chr15	97541449	97561836	-1.46973249339549	-	0	chr15	97496750	97498750	3247	11348	1	66.1414844487846
NM_028627	chr19	46386576	46401646	-1.19899189633607	-	0	chr19	46509050	46511050	3635	16066	1	66.1414844487846
NM_001039484	chr1	174271340	174304216	-1.08595572198654	+	0	chr1	174347000	174349000	3809	4596	1	66.1414844487846
NM_029458	chr11	4246385	4341085	-0.992448495723886	-	0	chr11	4360600	4362600	3955	3470	1	66.1414844487846
NM_172990	chr4	154338241	154355046	1.62325008370386	+	1	chr4	154454250	154456250	4637	22390	1	66.1414844487846
NM_134082	chr14	121434795	121682948	1.85986505830748	+	1	chr14	121318050	121320050	5575	8691	1	66.1414844487846
NM_032396	chr11	5091555	5161613	1.90390888804501	-	1	chr11	5213600	5215600	5724	3629	1	66.1414844487846
NM_001163495	chr19	41841077	41876574	1.92229492016435	-	1	chr19	41945700	41947700	5798	15900	1	66.1414844487846
NM_025699	chr2	163231557	163245206	1.94669983716956	-	1	chr2	163341500	163343500	5895	17417	1	66.1414844487846
NM_198001	chr2	32234620	32237435	2.002640137801	-	1	chr2	32095100	32097100	6128	18377	1	66.1414844487846
NM_001102456	chr9	30957141	31019400	2.05269322382453	-	1	chr9	30897350	30899350	6315	31817	1	66.1414844487846
NM_028022	chr11	4118253	4122412	2.06637783178797	+	1	chr11	4080800	4082800	6370	3410	1	66.1414844487846
NM_027667	chr19	41841077	41876574	2.09861038974901	-	1	chr19	41945700	41947700	6488	15900	1	66.1414844487846
NM_008517	chr10	92916140	92947641	2.15789221350579	+	1	chr10	92921600	92923600	6702	1618	1	66.1414844487846
NM_026732	chr17	45823320	45835444	2.23954731184933	+	1	chr17	45705700	45707700	7007	13486	1	66.1414844487846
NM_011809	chr16	95924013	95942654	2.25061788736879	+	1	chr16	95936600	95938600	7050	12602	1	66.1414844487846
NM_019698	chr19	40624747	40662953	2.2568866445423	-	1	chr19	40636300	40638300	7069	15857	1	66.1414844487846
NM_011942	chr4	135524139	135528509	2.53125733290513	-	1	chr4	135604750	135606750	8034	21646	1	66.1414844487846
NM_145221	chr14	27732173	27783737	2.54723178569474	-	1	chr14	27906650	27908650	8079	9000	1	66.1414844487846
NM_009383	chr7	135583290	135605027	2.72821224092615	-	1	chr7	135684000	135686000	8642	27781	1	66.1414844487846
NM_008885	chr11	62945011	62973048	2.73747954512621	+	1	chr11	63025600	63027600	8665	4213	1	66.1414844487846
NM_148932	chr5	135852009	135870416	2.92204267540812	-	1	chr5	135721800	135723800	9139	24072	1	66.1414844487846
NM_008397	chr2	71625139	71694815	3.09892945088196	+	1	chr2	71737400	71739400	9521	18848	1	66.1414844487846
NM_010358	chr3	107815168	107820891	3.15720891005309	-	1	chr3	107798250	107800250	9637	19348	1	66.1414844487846
NM_009691	chr9	30957141	31019400	3.19087133405856	-	1	chr9	30897350	30899350	9697	31817	1	66.1414844487846
NM_008910	chr12	73862197	73895926	3.19293833774296	+	1	chr12	73755100	73757100	9700	6747	1	66.1414844487846
NM_001102455	chr9	30957141	31019400	3.52202171381032	-	1	chr9	30897350	30899350	10187	31817	1	66.1414844487846
NM_025365	chr17	47823594	47825335	3.56762947805892	-	1	chr17	47819000	47821000	10245	13603	1	66.1414844487846
NM_133872	chr4	136106449	136158638	3.75613381526717	-	1	chr4	136119800	136121800	10438	21672	1	66.1414844487846
NM_009870	chr10	126500658	126504338	4.56032134459189	+	1	chr10	126566300	126568300	10909	284	1	66.1414844487846
NM_013823	chr5	151755181	151796386	-1.75377028332402	+	0	chr5	151672100	151674100	2848	24660	0.966101694915254	66.0676298240939
NM_001077595	chr5	93238413	93394785	1.84478825677577	+	1	chr5	93321100	93323100	5517	25431	0.966101694915254	66.0676298240939
NM_001025263	chr3	8929435	9004515	1.9972358714885	-	1	chr3	8986500	8988500	6094	20486	0.966101694915254	66.0676298240939
NM_144509	chr5	124566116	124568204	2.65669374682538	+	1	chr5	124460500	124462500	8441	23814	0.966101694915254	66.0676298240939
NM_148948	chr12	105925951	105990162	2.73300944481001	-	1	chr12	105928100	105930100	8657	5945	0.966101694915254	66.0676298240939
NM_001163769	chr17	31784026	31795699	2.90902448683981	-	1	chr17	31660000	31662000	9104	13247	0.966101694915254	66.0676298240939
NM_009412	chr3	8929435	9004515	3.23981897798806	-	1	chr3	8986500	8988500	9786	20486	0.966101694915254	66.0676298240939
NM_008564	chr6	88833467	88848774	3.40536866973097	-	1	chr6	88834750	88836750	10036	27031	0.949152542372881	65.8215908400461
NM_026919	chr19	10278691	10282314	3.98623211532442	+	1	chr19	10145600	10147600	10624	15356	0.949152542372881	65.8215908400461
NM_016660	chr17	27693548	27700617	3.49455413962825	+	1	chr17	27695700	27697700	10161	12953	0.915254237288136	65.7729545874711
NM_001009819	chr4	128436501	128446542	-3.42244961913566	+	0	chr4	128357900	128359900	872	21225	0.932203389830508	65.4244741058128
NM_021366	chr7	71031237	71083801	2.07668650003545	-	1	chr7	71064500	71066500	6415	28889	0.932203389830508	65.4244741058128
NM_177030	chr9	21604623	21657079	2.35513959172894	-	1	chr9	21577100	21579100	7431	31758	0.932203389830508	65.4244741058128
NM_020600	chr18	60934249	60938199	5.29378209774628	+	1	chr18	60985400	60987400	11003	14830	0.932203389830508	65.4244741058128
NM_010208	chr4	132530009	132557797	-1.4622816365198	+	0	chr4	132494500	132496500	3260	21417	0.898305084745763	65.0414458343359
NM_153774	chr1	137278891	137327068	2.74140760475621	-	1	chr1	137449500	137451500	8683	3308	0.915254237288136	64.8910267995136
NM_139292	chr10	79792914	79799186	1.6106951218151	+	1	chr10	79677600	79679600	4593	1361	0.966101694915254	64.8002404466293
NM_028244	chr17	32173106	32199807	1.76178639785557	+	1	chr17	32035350	32037350	5178	13277	0.966101694915254	64.8002404466293
NM_013692	chr15	38224167	38230462	2.84976964660723	-	1	chr15	38224700	38226700	8962	10275	0.966101694915254	64.8002404466293
NM_025650	chr10	79865741	79869566	3.52418168207353	-	1	chr10	79885400	79887400	10193	1373	0.966101694915254	64.8002404466293
NM_145150	chr7	87439350	87461145	3.79011974328429	+	1	chr7	87491750	87493750	10461	29109	0.966101694915254	64.8002404466293
NM_023579	chr14	121310415	121347266	4.54155177475288	+	1	chr14	121318050	121320050	10898	8691	0.966101694915254	64.8002404466293
NM_007473	chr4	40980106	40995169	-3.82061132399403	-	0	chr4	41009400	41011400	546	22539	0.983050847457627	64.7194597732697
NM_008429	chr1	174251163	174259394	-2.6932630715902	-	0	chr1	174347000	174349000	1669	4596	0.983050847457627	64.7194597732697
NM_008158	chr6	99642672	99643812	-1.23403690087382	+	0	chr6	99573600	99575600	3593	27173	0.983050847457627	64.7194597732697
NM_013910	chr5	123320684	123350359	1.60675632017729	-	1	chr5	123321200	123323200	4571	23773	0.983050847457627	64.7194597732697
NM_001033528	chr11	118120967	118151558	1.62326191902717	-	1	chr11	118271900	118273900	4638	2419	0.983050847457627	64.7194597732697
NM_027434	chr2	157854529	157903056	1.67358948371623	+	1	chr2	157813700	157815700	4829	17321	0.983050847457627	64.7194597732697
NM_001164151	chr10	79871909	79896398	1.73114036822971	-	1	chr10	79885400	79887400	5056	1373	0.983050847457627	64.7194597732697
NM_009275	chr9	103090362	103104395	1.80560320104871	-	1	chr9	103089500	103091500	5353	31183	0.983050847457627	64.7194597732697
NM_011962	chr5	137462888	137472514	1.81813684067667	+	1	chr5	137469300	137471300	5401	24172	0.983050847457627	64.7194597732697
NM_206856	chr7	137720997	137908298	1.90732523373974	+	1	chr7	137813200	137815200	5739	27817	0.983050847457627	64.7194597732697
NM_027144	chr9	42771924	42913801	1.91584703395513	-	1	chr9	42893000	42895000	5775	31957	0.983050847457627	64.7194597732697
NM_019580	chr7	125832071	125849252	1.95873329426025	-	1	chr7	125991400	125993400	5941	27609	0.983050847457627	64.7194597732697
NM_206534	chr12	77866559	77884165	2.01899198266401	+	1	chr12	77952750	77954750	6177	6844	0.983050847457627	64.7194597732697
NM_153799	chr9	57556375	57597969	2.06617898144626	+	1	chr9	57700400	57702400	6366	32267	0.983050847457627	64.7194597732697
NM_016967	chr16	91225794	91228922	2.09277599142305	+	1	chr16	91228600	91230600	6467	12456	0.983050847457627	64.7194597732697
NM_001164153	chr10	79871909	79896398	2.10477419330396	-	1	chr10	79885400	79887400	6516	1373	0.983050847457627	64.7194597732697
NM_001159509	chr15	83206036	83295036	2.3468985851364	-	1	chr15	83232900	83234900	7405	10999	0.983050847457627	64.7194597732697
NM_080469	chr4	117223098	117346886	2.52654431156126	+	1	chr4	117081800	117083800	8021	20935	0.983050847457627	64.7194597732697
NM_008453	chr5	65194761	65221368	2.74168482826782	+	1	chr5	65220600	65222600	8684	25133	0.983050847457627	64.7194597732697
NM_009125	chr5	122161617	122264959	3.14266841967715	+	1	chr5	122143450	122145450	9607	23703	0.983050847457627	64.7194597732697
NM_019980	chr16	10959367	10993214	3.32000901797531	-	1	chr16	10956800	10958800	9915	11528	0.983050847457627	64.7194597732697
NM_001122604	chr10	79727735	79751158	3.5048003537447	+	1	chr10	79677600	79679600	10173	1361	0.983050847457627	64.7194597732697
NM_153060	chr11	72265139	72303406	-1.43159302766722	-	0	chr11	72241600	72243600	3299	4501	0.949152542372881	64.6931057050419
NM_138669	chr11	119149676	119161357	3.11134851897055	-	1	chr11	119242100	119244100	9549	2457	0.949152542372881	64.6931057050419
NM_021600	chr1	89087226	89096645	-3.96292164086168	+	0	chr1	89188300	89190300	447	15274	1	64.4877884752015
NM_080434	chr9	46076690	46080002	-3.7367638286347	+	0	chr9	45934300	45936300	619	32053	1	64.4877884752015
NM_001130030	chr4	133767882	133783298	-3.30555089477903	-	0	chr4	133912500	133914500	973	21522	1	64.4877884752015
NM_009692	chr9	46036712	46038549	-2.87965380095123	+	0	chr9	45934300	45936300	1453	32053	1	64.4877884752015
NM_029932	chr11	72311657	72363748	-2.7999072996598	-	0	chr11	72241600	72243600	1550	4501	1	64.4877884752015
NM_029781	chr10	74499833	74516845	-1.98632285234665	+	0	chr10	74382400	74384400	2516	1192	1	64.4877884752015
NM_172492	chr6	119265151	119280784	-1.97206625703283	-	0	chr6	119273900	119275900	2541	25665	1	64.4877884752015
