gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_033617	chr4	117556934	117559934	2.85544094107662	-	1	chr4	117690200	117692200	8971	20970	0.983050847457627	68.8139806974812
NM_011293	chr5	136592560	136598817	3.12446404138502	+	1	chr5	136655150	136657150	9582	24135	0.983050847457627	68.8139806974812
NM_030238	chr12	111839604	111905154	3.41554068951092	+	1	chr12	111688900	111690900	10055	6094	0.983050847457627	68.8139806974812
NM_172400	chr4	132091473	132109657	4.05625667384714	+	1	chr4	132049000	132051000	10670	21400	0.983050847457627	68.8139806974812
NM_028791	chr17	29797545	29840304	2.1883329414233	+	1	chr17	29813550	29815550	6817	13150	0.966101694915254	68.42773779131
NM_008064	chr11	119129321	119147012	2.27714317474429	+	1	chr11	119242100	119244100	7140	2457	0.966101694915254	68.42773779131
NM_011197	chr3	100844158	100914089	2.83640237134609	-	1	chr3	100844100	100846100	8925	19142	0.966101694915254	68.42773779131
NM_016843	chr15	85166810	85294266	4.22075545582317	+	1	chr15	85214300	85216300	10763	11107	0.966101694915254	68.42773779131
NM_001109684	chr4	141695154	141766123	2.67699975357745	-	1	chr4	141694300	141696300	8487	22021	0.932203389830508	68.2344450593053
NM_008679	chr2	165818136	165898742	3.02820914418675	+	1	chr2	165890250	165892250	9371	17536	0.88135593220339	68.1984455594002
NM_146155	chr4	132567420	132634025	2.29257314024229	+	1	chr4	132468600	132470600	7201	21414	0.898305084745763	68.0093501480152
NM_138598	chr11	113522632	113545465	1.7786033051785	-	1	chr11	113536800	113538800	5250	2107	0.949152542372881	67.9374838502809
NM_001146211	chr17	47505835	47515627	1.88764978375199	+	1	chr17	47513500	47515500	5657	13584	0.949152542372881	67.9374838502809
NM_016871	chr7	20286661	20300778	2.77493596530813	-	1	chr7	20193900	20195900	8761	28260	0.949152542372881	67.9374838502809
NM_178911	chr12	113998865	114007197	-2.88370622202037	+	0	chr12	113860700	113862700	1449	6198	1	67.6996899153109
NM_026831	chr3	108167828	108182975	-2.03988242425328	+	0	chr3	108260400	108262400	2439	19372	1	67.6996899153109
NM_010009	chr10	126485301	126490061	-1.83262521470537	+	0	chr10	126425500	126427500	2727	276	1	67.6996899153109
NM_009325	chr10	80791475	80797917	-1.60066153772461	+	0	chr10	80707400	80709400	3070	1416	1	67.6996899153109
NM_183284	chr5	77634132	77640478	-0.79430763992678	-	0	chr5	77489150	77491150	4272	25328	1	67.6996899153109
NM_011224	chr19	6384428	6398459	-0.783030313459828	+	0	chr19	6464550	6466550	4296	16390	1	67.6996899153109
NM_001033528	chr11	118120967	118151558	1.62326191902717	-	1	chr11	118271900	118273900	4638	2419	1	67.6996899153109
NM_203319	chr5	125894773	125914418	1.64530107223127	-	1	chr5	125935750	125937750	4722	23888	1	67.6996899153109
NM_027434	chr2	157854529	157903056	1.67358948371623	+	1	chr2	157813700	157815700	4829	17321	1	67.6996899153109
NM_009528	chr15	85365869	85412251	1.69946507071383	-	1	chr15	85271600	85273600	4934	11112	1	67.6996899153109
NM_009275	chr9	103090362	103104395	1.80560320104871	-	1	chr9	103089500	103091500	5353	31183	1	67.6996899153109
NM_133891	chr4	53453284	53635350	1.84476928954167	+	1	chr4	53512400	53514400	5516	22744	1	67.6996899153109
NM_027144	chr9	42771924	42913801	1.91584703395513	-	1	chr9	42893000	42895000	5775	31957	1	67.6996899153109
NM_178641	chr7	135754878	135839950	1.94612441181369	+	1	chr7	135684000	135686000	5893	27781	1	67.6996899153109
NM_206534	chr12	77866559	77884165	2.01899198266401	+	1	chr12	77952750	77954750	6177	6844	1	67.6996899153109
NM_175255	chr11	51505764	51570336	2.12530719553948	-	1	chr11	51546900	51548900	6588	3603	1	67.6996899153109
NM_026869	chr3	89234758	89239050	2.19793765636826	+	1	chr3	89228100	89230100	6851	20445	1	67.6996899153109
NM_025535	chr11	51577164	51605455	2.21722979848796	+	1	chr11	51546900	51548900	6922	3603	1	67.6996899153109
NM_008874	chr19	7028202	7044242	2.26643446231108	-	1	chr19	6987950	6989950	7099	16400	1	67.6996899153109
NM_145927	chr12	77938453	78022399	2.3200811406108	+	1	chr12	78045100	78047100	7314	6854	1	67.6996899153109
NM_011498	chr6	108610622	108616919	2.3649117948618	+	1	chr6	108492600	108494600	7464	25518	1	67.6996899153109
NM_001159633	chr4	53453284	53563036	2.36833537964714	+	1	chr4	53512400	53514400	7473	22744	1	67.6996899153109
NM_011697	chr19	7056961	7062093	2.45949482028981	-	1	chr19	6987950	6989950	7799	16400	1	67.6996899153109
NM_053014	chr10	77734307	77814445	2.47399735927996	-	1	chr10	77869300	77871300	7852	1320	1	67.6996899153109
NM_008808	chr5	139452928	139470907	2.52842101661896	-	1	chr5	139465400	139467400	8027	24225	1	67.6996899153109
NM_008889	chr19	7049537	7051814	2.571374823714	+	1	chr19	6987950	6989950	8160	16400	1	67.6996899153109
NM_025654	chr11	101489262	101497395	2.62121335433584	+	1	chr11	101433000	101435000	8332	1800	1	67.6996899153109
NM_011279	chr9	96371375	96379014	2.86182366693607	-	1	chr9	96503500	96505500	8987	32868	1	67.6996899153109
NM_198167	chr17	45797125	45823167	2.90973311137478	-	1	chr17	45705700	45707700	9105	13486	1	67.6996899153109
NM_011175	chr12	103632307	103677907	2.98920602383843	-	1	chr12	103819200	103821200	9301	5900	1	67.6996899153109
NM_001159483	chr11	97888023	97891806	3.12094541525804	+	1	chr11	98017600	98019600	9576	5726	1	67.6996899153109
NM_019980	chr16	10959367	10993214	3.32000901797531	-	1	chr16	10964000	10966000	9915	11529	1	67.6996899153109
NM_011597	chr19	24168991	24299444	3.3525287101122	-	1	chr19	24174500	24176500	9958	15568	1	67.6996899153109
NM_024222	chr9	115151699	115219539	3.49204002109505	-	1	chr9	115152200	115154200	10160	31476	1	67.6996899153109
NM_011112	chr12	107022911	107077153	3.60032142713214	+	1	chr12	107051500	107053500	10285	5997	1	67.6996899153109
NM_001111044	chr7	106493884	106501749	3.95018739163374	-	1	chr7	106622300	106624300	10602	27266	1	67.6996899153109
NM_033561	chr5	135095745	135115198	4.24709855284722	-	1	chr5	135071900	135073900	10778	24034	1	67.6996899153109
NM_013530	chr6	124784257	124790293	-2.005031900747	-	0	chr6	124795450	124797450	2486	25801	0.983050847457627	67.5231324986124
NM_001080708	chr2	167806285	167836093	-1.0811034666034	-	0	chr2	167937400	167939400	3814	17668	0.983050847457627	67.5231324986124
NM_008793	chr10	79784046	79792218	-0.764533628652912	-	0	chr10	79903500	79905500	4333	1374	0.983050847457627	67.5231324986124
NM_177780	chr14	68369984	68551629	1.62563010839114	-	1	chr14	68490700	68492700	4646	9527	0.983050847457627	67.5231324986124
NM_028902	chr17	32081713	32171453	1.6466778189307	-	1	chr17	32035350	32037350	4728	13277	0.983050847457627	67.5231324986124
NM_028902	chr17	32081713	32171453	1.6466778189307	-	1	chr17	32081600	32083600	4728	13287	0.983050847457627	67.5231324986124
NM_174852	chr11	77796317	77844035	2.1611447929643	+	1	chr11	77935300	77937300	6719	4783	0.983050847457627	67.5231324986124
NM_029556	chr14	122580915	122801454	2.22364685849873	+	1	chr14	122512400	122514400	6937	8741	0.983050847457627	67.5231324986124
NM_153117	chr11	52209929	52222225	2.66992595327772	+	1	chr11	52218100	52220100	8474	3638	0.983050847457627	67.5231324986124
NM_009471	chr16	33955097	33967089	2.70465778669921	-	1	chr16	33960700	33962700	8575	12041	0.983050847457627	67.5231324986124
NM_024199	chr2	172196502	172206586	2.76406499829889	+	1	chr2	172188400	172190400	8735	17811	0.983050847457627	67.5231324986124
NM_133705	chr1	182834404	182838218	3.23770935529068	+	1	chr1	182853000	182855000	9783	4987	0.983050847457627	67.5231324986124
NM_010017	chr9	108108288	108166067	3.43138705282521	-	1	chr9	108202600	108204600	10079	31317	0.983050847457627	67.5231324986124
NM_011497	chr2	172181695	172196006	3.66488640926898	-	1	chr2	172188400	172190400	10358	17811	0.983050847457627	67.5231324986124
NM_008160	chr9	108241606	108242671	4.04779438740227	+	1	chr9	108202600	108204600	10660	31317	0.983050847457627	67.5231324986124
NM_008686	chr11	96678727	96691282	2.01989852222063	-	1	chr11	96653800	96655800	6180	5626	0.915254237288136	67.4479589081158
NM_001130452	chr11	96678727	96685441	2.43800719709661	-	1	chr11	96557150	96559150	7726	5611	0.915254237288136	67.4479589081158
NM_010923	chr2	157385845	157388255	2.08680809190027	+	1	chr2	157295900	157297900	6451	17285	0.932203389830508	67.3354970263661
NM_025624	chr5	148672203	148687354	3.74606522869069	+	1	chr5	148675900	148677900	10429	24557	0.932203389830508	67.3354970263661
NM_001005865	chr8	42076265	42127265	-0.892164133097921	-	0	chr8	42046500	42048500	4100	30389	0.966101694915254	67.2780821907545
NM_008884	chr9	58064986	58097593	1.7953164689306	-	1	chr9	58072900	58074900	5312	32287	0.966101694915254	67.2780821907545
NM_001170954	chr15	83057152	83082161	2.03222020875088	-	1	chr15	82989100	82991100	6238	10981	0.966101694915254	67.2780821907545
NM_133662	chr17	35958657	35959856	2.2064408654686	+	1	chr17	36028000	36030000	6891	13394	0.966101694915254	67.2780821907545
NM_008027	chr17	35960301	35969732	2.33071569137179	+	1	chr17	36028000	36030000	7353	13394	0.966101694915254	67.2780821907545
NM_001122997	chr2	153475189	153513466	2.86482030438527	+	1	chr2	153445750	153447750	8995	17136	0.966101694915254	67.2780821907545
NM_001171739	chr4	40883431	40895327	3.23794092535637	-	1	chr4	40880300	40882300	9785	22536	0.966101694915254	67.2780821907545
NM_001010833	chr17	35978442	35996615	3.29950420715472	+	1	chr17	36028000	36030000	9884	13394	0.966101694915254	67.2780821907545
NM_011655	chr17	35970864	35975246	5.85463916381958	-	1	chr17	36028000	36030000	11026	13394	0.966101694915254	67.2780821907545
NM_133819	chr1	135027742	135036377	2.86458090357016	+	1	chr1	134990550	134992550	8994	3139	0.915254237288136	66.6277180248053
NM_019718	chr19	46605598	46647575	3.02319178645014	-	1	chr19	46622250	46624250	9365	16080	0.915254237288136	66.6277180248053
NM_001033979	chr4	137126790	137131095	-2.39937797145296	-	0	chr4	137231800	137233800	1985	21738	0.898305084745763	66.5754421933777
NM_016916	chr2	157382097	157392097	2.15963116163816	-	1	chr2	157295900	157297900	6708	17285	0.932203389830508	66.4013942552092
NM_145836	chr12	88221652	88225764	2.19053894488449	-	1	chr12	88126900	88128900	6822	7109	0.932203389830508	66.4013942552092
NM_019472	chr15	25552304	25743426	3.20817881531987	+	1	chr15	25665400	25667400	9732	10085	0.932203389830508	66.4013942552092
NM_009635	chr10	126437764	126458050	-2.61802487063688	+	0	chr10	126425500	126427500	1750	276	0.983050847457627	66.1625458853933
NM_001122830	chr8	72974126	73000842	1.60843140607647	-	1	chr8	73108000	73110000	4578	30669	0.983050847457627	66.1625458853933
NM_133688	chr6	145159666	145165062	1.6104813678451	+	1	chr6	145017250	145019250	4590	26123	0.983050847457627	66.1625458853933
NM_007961	chr6	133985724	134220165	1.63726706435278	+	1	chr6	133911850	133913850	4690	25924	0.983050847457627	66.1625458853933
NM_001168656	chr10	94874123	94878118	1.68405361281489	-	1	chr10	94850600	94852600	4871	1669	0.983050847457627	66.1625458853933
NM_007706	chr10	94874123	94879491	1.76897008601377	-	1	chr10	94850600	94852600	5216	1669	0.983050847457627	66.1625458853933
NM_078477	chr10	80029865	80040041	1.9749070736396	-	1	chr10	80059250	80061250	6013	1385	0.983050847457627	66.1625458853933
NM_009642	chr4	147451169	147462173	2.03068187704529	-	1	chr4	147430900	147432900	6229	22086	0.983050847457627	66.1625458853933
NM_001024919	chr11	31565149	31571862	2.07895142159061	-	1	chr11	31644850	31646850	6421	2895	0.983050847457627	66.1625458853933
NM_130860	chr2	32561301	32568304	2.08839632763764	-	1	chr2	32557800	32559800	6456	18407	0.983050847457627	66.1625458853933
NM_029364	chr10	120802145	120834301	2.24658494927667	+	1	chr10	120890400	120892400	7038	219	0.983050847457627	66.1625458853933
NM_178398	chr5	143105537	143145324	2.30388424872567	+	1	chr5	143111300	143113300	7256	24375	0.983050847457627	66.1625458853933
NM_025569	chr1	169302514	169323928	2.35924894011159	-	1	chr1	169195000	169197000	7447	4388	0.983050847457627	66.1625458853933
NM_178653	chr1	181598361	181617315	2.44082413721781	+	1	chr1	181606300	181608300	7734	4927	0.983050847457627	66.1625458853933
NM_011492	chr10	79579280	79593215	2.64838511878048	+	1	chr10	79677600	79679600	8413	1361	0.983050847457627	66.1625458853933
NM_153144	chr11	84645862	84684240	2.86236658148609	-	1	chr11	84658550	84660550	8989	5101	0.983050847457627	66.1625458853933
NM_001038637	chr14	20691780	20796471	2.91309495278116	-	1	chr14	20672300	20674300	9114	8824	0.983050847457627	66.1625458853933
NM_001013814	chr9	108199252	108203928	2.92413959692901	+	1	chr9	108202600	108204600	9149	31317	0.983050847457627	66.1625458853933
NM_019653	chr11	79052883	79068197	3.04492711773418	-	1	chr11	79079700	79081700	9410	4837	0.983050847457627	66.1625458853933
NM_007858	chr18	38004478	38095065	3.13705386860357	-	1	chr18	38015100	38017100	9599	14581	0.983050847457627	66.1625458853933
NM_027231	chr15	78971796	78982197	3.52748048546111	+	1	chr15	78919800	78921800	10198	10797	0.983050847457627	66.1625458853933
NM_182785	chr7	25649638	25654710	-2.98552257040013	-	0	chr7	25733000	25735000	1316	28319	1	66.146282786926
NM_011059	chr4	140368895	140401693	-2.07819431978452	-	0	chr4	140344900	140346900	2384	21933	1	66.146282786926
NM_001013365	chr11	4136787	4141027	-1.74748807074793	+	0	chr11	4120650	4122650	2855	3417	1	66.146282786926
NM_001109975	chr18	60759859	60769758	-1.66908707266792	-	0	chr18	60868700	60870700	2968	14820	1	66.146282786926
NM_029458	chr11	4246385	4341085	-0.992448495723886	-	0	chr11	4360600	4362600	3955	3470	1	66.146282786926
NM_177791	chr8	107906711	107937387	-0.963846283491408	-	0	chr8	108000600	108002600	3988	29280	1	66.146282786926
NM_027711	chr13	96397131	96661877	1.60139364388948	-	1	chr13	96615200	96617200	4551	8471	1	66.146282786926
NM_022813	chr9	57408750	57436605	1.7994051662536	+	1	chr9	57278700	57280700	5326	32244	1	66.146282786926
NM_001081265	chr5	139626176	139662459	1.80055401690955	+	1	chr5	139641550	139643550	5331	24236	1	66.146282786926
NM_030678	chr7	52690208	52711987	1.80346238881254	+	1	chr7	52656400	52658400	5343	28763	1	66.146282786926
NM_032396	chr11	5091555	5161613	1.90390888804501	-	1	chr11	5213600	5215600	5724	3629	1	66.146282786926
NM_001163495	chr19	41841077	41876574	1.92229492016435	-	1	chr19	41945700	41947700	5798	15900	1	66.146282786926
NM_025699	chr2	163231557	163245206	1.94669983716956	-	1	chr2	163341500	163343500	5895	17417	1	66.146282786926
NM_009564	chr2	168750860	168781087	1.98418536041756	-	1	chr2	168776000	168778000	6055	17728	1	66.146282786926
NM_021099	chr5	75971015	76052746	1.99566175565272	+	1	chr5	76003100	76005100	6088	25305	1	66.146282786926
NM_146078	chr17	47065239	47147442	2.00002624131183	-	1	chr17	47076700	47078700	6113	13569	1	66.146282786926
NM_198001	chr2	32234620	32237435	2.002640137801	-	1	chr2	32095100	32097100	6128	18377	1	66.146282786926
NM_028022	chr11	4118253	4122412	2.06637783178797	+	1	chr11	4080800	4082800	6370	3410	1	66.146282786926
NM_021501	chr10	80616715	80630465	2.08140586114051	-	1	chr10	80545100	80547100	6428	1408	1	66.146282786926
NM_008020	chr19	7052230	7054930	2.10675024152307	-	1	chr19	6987950	6989950	6523	16400	1	66.146282786926
NM_008517	chr10	92916140	92947641	2.15789221350579	+	1	chr10	92921600	92923600	6702	1618	1	66.146282786926
NM_007828	chr10	80646749	80655743	2.17328928901453	+	1	chr10	80545100	80547100	6759	1408	1	66.146282786926
NM_026732	chr17	45823320	45835444	2.23954731184933	+	1	chr17	45705700	45707700	7007	13486	1	66.146282786926
NM_028109	chr2	152673699	152721057	2.24705124119125	+	1	chr2	152687300	152689300	7042	17103	1	66.146282786926
NM_011809	chr16	95924013	95942654	2.25061788736879	+	1	chr16	95936600	95938600	7050	12602	1	66.146282786926
NM_019698	chr19	40624747	40662953	2.2568866445423	-	1	chr19	40636300	40638300	7069	15857	1	66.146282786926
NM_001141976	chr2	152673699	152721057	2.26809095197888	+	1	chr2	152687300	152689300	7103	17103	1	66.146282786926
NM_001141977	chr2	152673699	152721057	2.27807106445659	+	1	chr2	152687300	152689300	7147	17103	1	66.146282786926
NM_148926	chr17	30142031	30346965	2.28302197701274	+	1	chr17	30015800	30017800	7168	13163	1	66.146282786926
NM_026048	chr12	112110831	112127324	2.33260980609974	-	1	chr12	112203200	112205200	7362	6128	1	66.146282786926
NM_001113389	chr16	94792513	94917126	2.34797902028393	+	1	chr16	94853900	94855900	7408	12578	1	66.146282786926
NM_001033630	chr17	36029621	36034323	2.50688827389439	-	1	chr17	36028000	36030000	7961	13394	1	66.146282786926
NM_024182	chr18	12287358	12315876	2.51191365527453	+	1	chr18	12346100	12348100	7978	14295	1	66.146282786926
NM_011942	chr4	135524139	135528509	2.53125733290513	-	1	chr4	135604750	135606750	8034	21646	1	66.146282786926
NM_145221	chr14	27732173	27783737	2.54723178569474	-	1	chr14	27906650	27908650	8079	9000	1	66.146282786926
NM_172525	chr3	121656243	121719071	2.55207452364604	+	1	chr3	121714500	121716500	8093	19456	1	66.146282786926
NM_029272	chr10	79712196	79719537	2.62405246036395	+	1	chr10	79677600	79679600	8342	1361	1	66.146282786926
NM_025434	chr3	8802145	8923857	2.65670778270108	-	1	chr3	8986500	8988500	8442	20486	1	66.146282786926
NM_009383	chr7	135583290	135605027	2.72821224092615	-	1	chr7	135684000	135686000	8642	27781	1	66.146282786926
NM_008885	chr11	62945011	62973048	2.73747954512621	+	1	chr11	63025600	63027600	8665	4213	1	66.146282786926
NM_028034	chr7	36278628	36322763	2.80633776228616	-	1	chr7	36415300	36417300	8839	28618	1	66.146282786926
NM_009743	chr2	152606403	152657418	2.83221873194648	-	1	chr2	152687300	152689300	8911	17103	1	66.146282786926
NM_153065	chr2	166840812	166860445	2.88941574550636	+	1	chr2	166776700	166778700	9055	17586	1	66.146282786926
NM_009832	chr12	109417947	109441569	2.90368277195584	+	1	chr12	109444400	109446400	9092	6033	1	66.146282786926
NM_148932	chr5	135852009	135870416	2.92204267540812	-	1	chr5	135721800	135723800	9139	24072	1	66.146282786926
NM_013720	chr2	119722963	119795317	2.95747989141687	+	1	chr2	119681500	119683500	9225	16697	1	66.146282786926
NM_028198	chr17	46339803	46379248	2.99898697127449	+	1	chr17	46402500	46404500	9311	13530	1	66.146282786926
NM_019951	chr7	88060264	88092436	3.04317867813992	-	1	chr7	88171900	88173900	9405	29151	1	66.146282786926
NM_008397	chr2	71625139	71694815	3.09892945088196	+	1	chr2	71737400	71739400	9521	18848	1	66.146282786926
NM_001168471	chr11	87793027	87811800	3.10343803696716	-	1	chr11	87888400	87890400	9534	5243	1	66.146282786926
NM_026823	chr1	137043410	137052845	3.1245080009071	+	1	chr1	137161500	137163500	9583	3286	1	66.146282786926
